model,question_id,tier,run,score,error_type,error_msg,llm_sql,reference_sql,tokens_in,tokens_out,cost_usd,latency_ms
gpt-5.6-terra,t5_01,5,3,2,Logic Error,"Got: 1	796261	2024-01-05 02:11:24.000	1
1	411284	2024-01-13 10:24:51.000	2
1	730490	2024-01-13 20:53:53.0","SELECT
    user_id,
    event_id,
    timestamp,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp, event_id) AS event_sequence
FROM events
ORDER BY user_id, event_sequence;","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",365,50,0.000665,1509.2
gpt-5.6-terra,t5_02,5,1,3,,,"SELECT
    day,
    daily_events,
    sum(daily_events) OVER (ORDER BY day ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS running_total_events
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS daily_events
    FROM events
    WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
    GROUP BY day
)
ORDER BY day","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",362,133,0.00116,1671.3
gpt-5.6-terra,t5_02,5,2,3,,,"SELECT
    event_date,
    daily_events,
    sum(daily_events) OVER (ORDER BY event_date) AS running_total_events
FROM
(
    SELECT
        toDate(timestamp) AS event_date,
        count() AS daily_events
    FROM events
    WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
    GROUP BY event_date
)
ORDER BY event_date;","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",362,126,0.001118,2141.1
gpt-5.6-terra,t5_02,5,3,3,,,"SELECT
    event_date,
    daily_events,
    sum(daily_events) OVER (ORDER BY event_date) AS running_total_events
FROM
(
    SELECT
        toDate(timestamp) AS event_date,
        count() AS daily_events
    FROM events
    WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
    GROUP BY event_date
)
ORDER BY event_date;","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",362,126,0.001118,1643.4
gpt-5.6-terra,t5_03,5,1,3,,,"SELECT
    day,
    event_count,
    lagInFrame(event_count, 1, 0) OVER (ORDER BY day) AS previous_day_event_count
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS event_count
    FROM events
    GROUP BY day
)
ORDER BY day;","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",367,73,0.000805,1457.1
gpt-5.6-terra,t5_03,5,2,3,,,"SELECT
    day,
    event_count,
    lagInFrame(event_count, 1, 0) OVER (ORDER BY day) AS previous_day_event_count
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS event_count
    FROM events
    GROUP BY day
)
ORDER BY day;","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",367,73,0.000805,1299.2
gpt-5.6-terra,t5_03,5,3,3,,,"SELECT
    day,
    event_count,
    lagInFrame(event_count, 1, 0) OVER (ORDER BY day) AS previous_day_event_count
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS event_count
    FROM events
    GROUP BY day
)
ORDER BY day;","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",367,73,0.000805,1345.7
gpt-5.6-terra,t5_04,5,1,2,Logic Error,"Got: 752711	[]
602687	[]
151137	['NEW']
558855	[]
764447	[]
13975	[]
720953	[]
708142	['VIP_MEMBER']
8000","SELECT
    event_id,
    arrayMap(tag -> upper(tag), tags) AS uppercase_tags
FROM events;","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",362,27,0.000524,1374.1
gpt-5.6-terra,t5_04,5,2,2,Logic Error,"Got: 788784	['PROMO','MOBILE']
442336	['PREMIUM_USER','MOBILE']
357249	[]
579709	[]
489235	[]
118602	[]
6","SELECT
    event_id,
    arrayMap(tag -> upper(tag), tags) AS tags_upper
FROM events;","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",362,27,0.000524,1242.0
gpt-5.6-terra,t5_04,5,3,2,Logic Error,"Got: 407684	[]
923053	['NEW']
849277	[]
752453	[]
63596	[]
476177	[]
167339	[]
765416	[]
819251	['PREMIUM","SELECT
    event_id,
    arrayMap(tag -> upper(tag), tags) AS tags_uppercase
FROM events;","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",362,28,0.00053,1208.8
gpt-5.6-terra,t5_05,5,1,2,Logic Error,"Got: logout	6124
purchase	2117
pageview	4562
signup	5194
click	9053","SELECT
    event_type,
    argMax(user_id, total_duration_ms) AS user_id_with_longest_total_duration
FROM
(
    SELECT
        event_type,
        user_id,
        sumIf(duration_ms, duration_ms IS NOT NULL) AS total_duration_ms
    FROM events
    GROUP BY
        event_type,
        user_id
)
GROUP BY event_type;","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",367,82,0.000859,1340.1
gpt-5.6-terra,t5_05,5,2,2,Logic Error,"Got: logout	6124
signup	5194
purchase	2117
pageview	4562
click	9053","SELECT
    event_type,
    argMax(user_id, total_duration) AS user_id_with_longest_total_duration
FROM
(
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    GROUP BY
        event_type,
        user_id
)
GROUP BY event_type;","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",367,198,0.001555,12593.5
gpt-5.6-terra,t5_05,5,3,2,Logic Error,"Got: logout	6124
signup	5194
purchase	2117
pageview	4562
click	9053","SELECT
    event_type,
    argMax(user_id, total_duration_ms) AS user_id
FROM
(
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration_ms
    FROM events
    GROUP BY
        event_type,
        user_id
)
GROUP BY event_type;","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",367,70,0.000787,3258.2
gpt-5.6-terra,t5_06,5,1,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day
WITH FILL
FROM toDate('2024-01-01')
TO toDate('2024-02-01')
STEP 1;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP INTERVAL 1 DAY",369,117,0.001071,1484.5
gpt-5.6-terra,t5_06,5,2,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day
WITH FILL
FROM toDate('2024-01-01')
TO toDate('2024-02-01')
STEP 1;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP INTERVAL 1 DAY",369,117,0.001071,1862.7
gpt-5.6-terra,t5_06,5,3,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime('2024-01-01 00:00:00', 'UTC')
  AND timestamp < toDateTime('2024-02-01 00:00:00', 'UTC')
GROUP BY day
ORDER BY day
WITH FILL
FROM toDate('2024-01-01')
TO toDate('2024-02-01')
STEP 1;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP INTERVAL 1 DAY",369,109,0.001023,1812.4
gpt-5.6-terra,t5_07,5,1,2,Logic Error,"Got: 8130	['click','click','click','click','click','click','click','click','click','click','click','click","SELECT
    user_id,
    arraySort(groupArray(event_type)) AS event_types
FROM events
GROUP BY user_id;","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",363,30,0.000543,1175.9
gpt-5.6-terra,t5_07,5,2,2,Logic Error,"Got: 9432	['click','click','click','click','click','click','click','click','click','click','click','click","SELECT
    user_id,
    arraySort(groupArray(event_type)) AS event_types
FROM events
GROUP BY user_id","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",363,29,0.000537,3011.2
gpt-5.6-terra,t5_07,5,3,2,Logic Error,"Got: 6122	['click','click','click','click','click','click','click','click','click','click','click','click","SELECT
    user_id,
    arraySort(groupArray(event_type)) AS event_types
FROM events
GROUP BY user_id","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",363,29,0.000537,1200.3
gpt-5.6-terra,t5_08,5,1,1,Other Error,"Received exception from server (version 26.1.2):
Code: 184. DB::Exception: Received from localhost:9000. DB::Exception: Aggregate function max(timestamp) AS timestamp is found inside another aggregate","SELECT
    user_id,
    argMax(event_id, timestamp) AS event_id,
    max(timestamp) AS timestamp,
    argMax(event_type, timestamp) AS event_type,
    argMax(page, timestamp) AS page,
    argMax(duration_ms, timestamp) AS duration_ms,
    argMax(properties, timestamp) AS properties,
    argMax(tags, timestamp) AS tags,
    argMax(country, timestamp) AS country,
    argMax(device, timestamp) AS device,
    argMax(revenue_cents, timestamp) AS revenue_cents
FROM events
GROUP BY user_id","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",360,125,0.00111,2301.8
gpt-5.6-terra,t5_08,5,2,1,Other Error,"Received exception from server (version 26.1.2):
Code: 184. DB::Exception: Received from localhost:9000. DB::Exception: Aggregate function max(timestamp) AS timestamp is found inside another aggregate","SELECT
    user_id,
    argMax(event_id, timestamp) AS event_id,
    max(timestamp) AS timestamp,
    argMax(event_type, timestamp) AS event_type,
    argMax(page, timestamp) AS page,
    argMax(duration_ms, timestamp) AS duration_ms,
    argMax(properties, timestamp) AS properties,
    argMax(tags, timestamp) AS tags,
    argMax(country, timestamp) AS country,
    argMax(device, timestamp) AS device,
    argMax(revenue_cents, timestamp) AS revenue_cents
FROM events
GROUP BY user_id","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",360,125,0.00111,1661.3
gpt-5.6-terra,t5_08,5,3,1,Other Error,"Received exception from server (version 26.1.2):
Code: 184. DB::Exception: Received from localhost:9000. DB::Exception: Aggregate function max(timestamp) AS timestamp is found inside another aggregate","SELECT
    user_id,
    argMax(event_id, timestamp) AS event_id,
    max(timestamp) AS timestamp,
    argMax(event_type, timestamp) AS event_type,
    argMax(page, timestamp) AS page,
    argMax(duration_ms, timestamp) AS duration_ms,
    argMax(properties, timestamp) AS properties,
    argMax(tags, timestamp) AS tags,
    argMax(country, timestamp) AS country,
    argMax(device, timestamp) AS device,
    argMax(revenue_cents, timestamp) AS revenue_cents
FROM events
GROUP BY user_id;","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",360,126,0.001116,2093.0
gpt-5.6-terra,t5_09,5,1,3,,,"SELECT
    hour,
    count(e.event_id) AS event_count
FROM
(
    SELECT toStartOfHour(toDateTime('2024-06-15 00:00:00', 'UTC')) + toIntervalHour(number) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN events AS e
    ON toStartOfHour(e.timestamp) = h.hour
   AND e.timestamp >= toDateTime64('2024-06-15 00:00:00', 3, 'UTC')
   AND e.timestamp < toDateTime64('2024-06-16 00:00:00', 3, 'UTC')
GROUP BY hour
ORDER BY hour;","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",374,152,0.001286,2107.4
gpt-5.6-terra,t5_09,5,2,3,,,"SELECT
    hour,
    count(e.event_id) AS event_count
FROM
(
    SELECT toStartOfHour(toDateTime('2024-06-15 00:00:00', 'UTC') + toIntervalHour(number)) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN events AS e
    ON toStartOfHour(e.timestamp) = h.hour
   AND e.timestamp >= toDateTime64('2024-06-15 00:00:00', 3, 'UTC')
   AND e.timestamp < toDateTime64('2024-06-16 00:00:00', 3, 'UTC')
GROUP BY hour
ORDER BY hour","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",374,151,0.00128,1990.4
gpt-5.6-terra,t5_09,5,3,3,,,"SELECT
    hour,
    count(e.event_id) AS event_count
FROM
(
    SELECT toStartOfHour(toDateTime('2024-06-15 00:00:00', 'UTC')) + toIntervalHour(number) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN events AS e
    ON toStartOfHour(e.timestamp) = h.hour
   AND e.timestamp >= toDateTime64('2024-06-15 00:00:00', 3, 'UTC')
   AND e.timestamp < toDateTime64('2024-06-16 00:00:00', 3, 'UTC')
GROUP BY hour
ORDER BY hour;","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",374,152,0.001286,2327.2
gpt-5.6-terra,t5_10,5,1,2,Logic Error,"Got: 9432	['premium_user']
5643	['premium_user']
1978	['premium_user']
5121	['premium_user']
9938	['premi","SELECT
    user_id,
    arrayDistinct(arrayFilter(tag -> positionCaseInsensitive(tag, 'premium') > 0, arrayFlatten(groupArray(tags)))) AS premium_tags
FROM events
GROUP BY user_id
HAVING notEmpty(premium_tags)","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",378,55,0.000708,2159.4
gpt-5.6-terra,t5_10,5,2,2,Logic Error,"Got: 8130	['premium_user']
3699	['premium_user']
7624	['premium_user']
3193	['premium_user']
2663	['premi","SELECT
    user_id,
    arrayDistinct(
        arrayFilter(
            tag -> positionCaseInsensitive(tag, 'premium') > 0,
            arrayFlatten(groupArray(tags))
        )
    ) AS premium_tags
FROM events
GROUP BY user_id
HAVING length(premium_tags) > 0;","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",378,67,0.00078,1454.2
gpt-5.6-terra,t5_10,5,3,2,Logic Error,"Got: 6122	['premium_user']
9529	['premium_user']
1627	['premium_user']
5600	['premium_user']
1105	['premi","SELECT
    user_id,
    arrayDistinct(arrayFilter(tag -> positionCaseInsensitive(tag, 'premium') > 0, groupArrayArray(tags))) AS premium_tags
FROM events
GROUP BY user_id
HAVING notEmpty(premium_tags)","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",378,54,0.000702,1404.6
kimi-k3,t1_01,1,1,3,,,SELECT count() FROM events;,SELECT count() FROM events,439,26,0.001707,2352.6
kimi-k3,t1_01,1,2,3,,,SELECT count() FROM events;,SELECT count() FROM events,439,38,0.001887,4523.7
kimi-k3,t1_01,1,3,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,439,39,0.001902,4377.8
kimi-k3,t1_02,1,1,3,,,"SELECT *
FROM events
ORDER BY timestamp DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,438,67,0.002319,3561.6
kimi-k3,t1_02,1,2,3,,,"SELECT *
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,438,71,0.002379,3530.2
kimi-k3,t1_02,1,3,3,,,"SELECT *
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,438,66,0.002304,5737.1
kimi-k3,t1_03,1,1,3,,,"SELECT count() AS event_count
FROM events
WHERE timestamp >= toDateTime('2024-03-01 00:00:00', 'UTC')
  AND timestamp < toDateTime('2024-04-01 00:00:00', 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',440,97,0.002775,4003.4
kimi-k3,t1_03,1,2,3,,,"SELECT count(*) AS event_count
FROM events
WHERE timestamp >= '2024-03-01 00:00:00'
  AND timestamp < '2024-04-01 00:00:00';",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',440,71,0.002385,3608.1
kimi-k3,t1_03,1,3,3,,,"SELECT count() AS event_count
FROM events
WHERE timestamp >= '2024-03-01 00:00:00'
  AND timestamp < '2024-04-01 00:00:00';",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',440,72,0.0024,3787.8
kimi-k3,t1_04,1,1,3,,,SELECT DISTINCT event_type FROM events ORDER BY event_type;,SELECT DISTINCT event_type FROM events ORDER BY event_type,436,43,0.001953,3164.4
kimi-k3,t1_04,1,2,3,,,"SELECT DISTINCT event_type
FROM events
ORDER BY event_type;",SELECT DISTINCT event_type FROM events ORDER BY event_type,436,54,0.002118,3277.4
kimi-k3,t1_04,1,3,3,,,"SELECT DISTINCT event_type
FROM events
ORDER BY event_type;",SELECT DISTINCT event_type FROM events ORDER BY event_type,436,47,0.002013,3166.9
kimi-k3,t1_05,1,1,3,,,"SELECT count()
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',437,50,0.002061,3865.6
kimi-k3,t1_05,1,2,3,,,"SELECT count() AS event_count
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',437,81,0.002526,3833.5
kimi-k3,t1_05,1,3,3,,,"SELECT count() AS event_count
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',437,76,0.002451,4303.1
kimi-k3,t1_06,1,1,3,,,"SELECT *
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp ASC
LIMIT 5",SELECT * FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 5,445,56,0.002175,4190.3
kimi-k3,t1_06,1,2,3,,,"SELECT *
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp ASC
LIMIT 5",SELECT * FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 5,445,61,0.00225,3470.7
kimi-k3,t1_06,1,3,3,,,"SELECT *
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp
LIMIT 5;",SELECT * FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 5,445,56,0.002175,2690.3
kimi-k3,t1_07,1,1,3,,,SELECT count() FROM users WHERE plan = 'pro';,SELECT count() FROM users WHERE plan = 'pro',441,38,0.001893,4502.5
kimi-k3,t1_07,1,2,3,,,"SELECT count(*) AS pro_users
FROM users
WHERE plan = 'pro';",SELECT count() FROM users WHERE plan = 'pro',441,70,0.002373,3046.6
kimi-k3,t1_07,1,3,3,,,"SELECT count() AS pro_users
FROM users
WHERE plan = 'pro';",SELECT count() FROM users WHERE plan = 'pro',441,43,0.001968,3221.3
kimi-k3,t1_08,1,1,3,,,"SELECT
    min(timestamp) AS earliest_event,
    max(timestamp) AS latest_event
FROM events;","SELECT min(timestamp) AS earliest, max(timestamp) AS latest FROM events",439,42,0.001947,2539.5
kimi-k3,t1_08,1,2,3,,,"SELECT min(timestamp) AS earliest_event, max(timestamp) AS latest_event
FROM events;","SELECT min(timestamp) AS earliest, max(timestamp) AS latest FROM events",439,40,0.001917,4579.8
kimi-k3,t1_08,1,3,3,,,"SELECT min(timestamp) AS earliest_event, max(timestamp) AS latest_event FROM events;","SELECT min(timestamp) AS earliest, max(timestamp) AS latest FROM events",439,51,0.002082,3420.7
kimi-k3,t1_09,1,1,3,,,"SELECT *
FROM events
WHERE user_id = 42
  AND timestamp >= toDateTime('2024-01-01 00:00:00', 'UTC')
  AND timestamp < toDateTime('2025-01-01 00:00:00', 'UTC')
ORDER BY timestamp;",SELECT * FROM events WHERE user_id = 42 AND timestamp >= '2024-01-01' AND timestamp < '2025-01-01' ORDER BY timestamp,443,98,0.002799,4254.0
kimi-k3,t1_09,1,2,3,,,"SELECT *
FROM events
WHERE user_id = 42
  AND timestamp >= '2024-01-01 00:00:00'
  AND timestamp < '2025-01-01 00:00:00'
ORDER BY timestamp;",SELECT * FROM events WHERE user_id = 42 AND timestamp >= '2024-01-01' AND timestamp < '2025-01-01' ORDER BY timestamp,443,99,0.002814,3881.0
kimi-k3,t1_09,1,3,3,,,"SELECT *
FROM events
WHERE user_id = 42
  AND timestamp >= toDateTime('2024-01-01 00:00:00', 'UTC')
  AND timestamp < toDateTime('2025-01-01 00:00:00', 'UTC')
ORDER BY timestamp;",SELECT * FROM events WHERE user_id = 42 AND timestamp >= '2024-01-01' AND timestamp < '2025-01-01' ORDER BY timestamp,443,257,0.005184,8426.4
kimi-k3,t1_10,1,1,3,,,"SELECT count(*) AS events_with_duration
FROM events
WHERE duration_ms IS NOT NULL;",SELECT count() FROM events WHERE duration_ms IS NOT NULL,440,45,0.001995,3248.1
kimi-k3,t1_10,1,2,3,,,"SELECT count(*) AS events_with_duration
FROM events
WHERE duration_ms IS NOT NULL;",SELECT count() FROM events WHERE duration_ms IS NOT NULL,440,53,0.002115,2813.4
kimi-k3,t1_10,1,3,3,,,SELECT count(*) FROM events WHERE duration_ms IS NOT NULL;,SELECT count() FROM events WHERE duration_ms IS NOT NULL,440,41,0.001935,3041.2
kimi-k3,t2_01,2,1,3,,,"SELECT
    event_type,
    count() AS event_count
FROM events
GROUP BY event_type
ORDER BY event_count DESC;","SELECT event_type, count() AS cnt FROM events GROUP BY event_type ORDER BY cnt DESC",442,66,0.002316,3265.6
kimi-k3,t2_01,2,2,3,,,"SELECT
    event_type,
    count() AS event_count
FROM events
GROUP BY event_type
ORDER BY event_count DESC;","SELECT event_type, count() AS cnt FROM events GROUP BY event_type ORDER BY cnt DESC",442,57,0.002181,3527.3
kimi-k3,t2_01,2,3,3,,,"SELECT
    event_type,
    count() AS event_count
FROM events
GROUP BY event_type
ORDER BY event_count DESC;","SELECT event_type, count() AS cnt FROM events GROUP BY event_type ORDER BY cnt DESC",442,66,0.002316,2977.6
kimi-k3,t2_02,2,1,3,,,"SELECT
    device,
    avg(duration_ms) AS avg_duration_ms
FROM events
WHERE duration_ms IS NOT NULL
GROUP BY device
ORDER BY avg_duration_ms DESC;","SELECT device, avg(duration_ms) AS avg_duration FROM events GROUP BY device ORDER BY avg_duration DESC",440,156,0.00366,5387.7
kimi-k3,t2_02,2,2,3,,,"SELECT
    device,
    avg(duration_ms) AS avg_duration_ms
FROM events
GROUP BY device
ORDER BY avg_duration_ms DESC;","SELECT device, avg(duration_ms) AS avg_duration FROM events GROUP BY device ORDER BY avg_duration DESC",440,116,0.00306,4715.4
kimi-k3,t2_02,2,3,3,,,"SELECT
    device,
    avg(duration_ms) AS avg_duration_ms
FROM events
GROUP BY device
ORDER BY avg_duration_ms DESC;","SELECT device, avg(duration_ms) AS avg_duration FROM events GROUP BY device ORDER BY avg_duration DESC",440,67,0.002325,3160.3
kimi-k3,t2_03,2,1,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01 00:00:00'
  AND timestamp < '2024-02-01 00:00:00'
GROUP BY day
ORDER BY day","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day",443,189,0.004164,5360.0
kimi-k3,t2_03,2,2,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01 00:00:00'
  AND timestamp < '2024-02-01 00:00:00'
GROUP BY day
ORDER BY day","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day",443,108,0.002949,3905.0
kimi-k3,t2_03,2,3,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01 00:00:00'
  AND timestamp <  '2024-02-01 00:00:00'
GROUP BY day
ORDER BY day;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day",443,97,0.002784,4392.7
kimi-k3,t2_04,2,1,3,,,"SELECT country, count() AS event_count
FROM events
GROUP BY country
HAVING event_count > 10000
ORDER BY event_count DESC;","SELECT country, count() AS cnt FROM events GROUP BY country HAVING cnt > 10000 ORDER BY cnt DESC",440,51,0.002085,3392.9
kimi-k3,t2_04,2,2,3,,,"SELECT
    country,
    count() AS event_count
FROM events
GROUP BY country
HAVING event_count > 10000
ORDER BY event_count DESC","SELECT country, count() AS cnt FROM events GROUP BY country HAVING cnt > 10000 ORDER BY cnt DESC",440,107,0.002925,4985.0
